category,bathrooms,bedrooms,has_photo,pets_allowed,price,square_feet,cityname,state,latitude,longitude,source,Conteo body
housing/rent/apartment,1.0,1.0,Yes,Desconocido,2175,739,West New York,NJ,40.789,-74.0122,RentDigs.com,953
housing/rent/apartment,1.0,1.0,Yes,"Cats,Dogs",1792,739,Issaquah,WA,47.5311,-122.0679,RentDigs.com,821
housing/rent/apartment,1.0,1.0,Yes,Desconocido,1700,739,Bedford,NH,42.9442,-71.5194,RentDigs.com,967
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1480,739,Glendale,CO,39.7025,-104.9311,RentLingo,317
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1450,739,Saint Louis Park,MN,44.9368,-93.3605,RentLingo,279
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1240,739,Towson,MD,39.4049,-76.5929,RentLingo,299
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1220,739,Gilbert,AZ,33.3423,-111.7755,RentLingo,237
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1195,739,Porterville,CA,36.0698,-119.02,RentLingo,331
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",771,739,Sioux Falls,SD,43.5329,-96.7265,RentLingo,183
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,3869,740,San Francisco,CA,37.7599,-122.4379,RentLingo,140
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",2195,740,Somerville,MA,42.3895,-71.1039,RentLingo,142
housing/rent/apartment,1.0,3.0,Thumbnail,"Cats,Dogs",2038,740,Arlington,VA,38.8738,-77.1055,RentLingo,297
housing/rent/apartment,1.0,0.0,Thumbnail,"Cats,Dogs",1979,740,Arlington,VA,38.8571,-77.0609,RealRentals,296
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1929,740,Vacaville,CA,38.3622,-121.9712,RentLingo,223
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1725,740,Lynnwood,WA,47.8616,-122.2729,RentDigs.com,994
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1610,740,Canoga Park,CA,34.2106,-118.6151,RentLingo,158
housing/rent/apartment,1.0,1.0,Yes,Cats,1500,740,Kirkland,WA,47.7179,-122.2059,RentDigs.com,982
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1461,740,Austin,TX,30.2989,-97.7079,RentLingo,159
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1420,740,Milwaukee,WI,43.0531,-87.9659,RentLingo,311
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1400,740,Kirkland,WA,47.7179,-122.2059,RentDigs.com,989
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1345,740,Denver,CO,39.6767,-104.8854,RentDigs.com,1001
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1190,740,Phoenix,AZ,33.5178,-112.0848,RentLingo,152
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1168,740,Richardson,TX,32.9631,-96.7212,RentLingo,162
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1145,740,Colorado Springs,CO,38.8562,-104.772,RentLingo,313
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1100,740,Austin,TX,30.3054,-97.7497,RentLingo,134
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1095,740,Omaha,NE,41.2562,-96.0404,RentLingo,154
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1060,740,East Hartford,CT,41.7588,-72.6148,RentDigs.com,978
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1020,740,Peoria,AZ,33.6047,-112.2456,RentLingo,226
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,1015,740,Ellensburg,WA,47.0012,-120.5424,RentLingo,135
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1015,740,East Hartford,CT,41.7588,-72.6148,RentDigs.com,978
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",1012,740,New London,CT,41.3498,-72.1062,RentDigs.com,955
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",982,740,New London,CT,41.3498,-72.1062,RentDigs.com,804
housing/rent/apartment,1.0,1.0,Yes,Desconocido,970,740,Monroeville,PA,40.4261,-79.7631,RentDigs.com,1002
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,960,740,East Hartford,CT,41.7588,-72.6148,RentDigs.com,976
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,955,740,East Hartford,CT,41.7588,-72.6148,RentDigs.com,989
housing/rent/apartment,1.0,1.0,Yes,Desconocido,945,740,East Hartford,CT,41.7588,-72.6148,RentDigs.com,989
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",760,740,Overland Park,KS,38.9259,-94.6916,RentLingo,328
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",735,740,Des Moines,IA,41.5927,-93.6276,RentLingo,291
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",715,740,Lees Summit,MO,38.9163,-94.3719,RentLingo,327
housing/rent/apartment,1.0,1.0,Thumbnail,Cats,690,740,Saint Cloud,MN,45.5509,-94.1725,RentLingo,157
housing/rent/apartment,1.0,1.0,Yes,"Cats,Dogs",1686,741,Issaquah,WA,47.5311,-122.0679,RentDigs.com,996
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1627,741,Fairfax,VA,38.8488,-77.3296,RentLingo,253
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1392,741,Lynnwood,WA,47.8616,-122.2729,RentDigs.com,763
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1325,741,Everett,WA,47.9338,-122.2052,RentLingo,300
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1273,741,Lanham,MD,38.9597,-76.8553,RentLingo,315
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1146,741,Frisco,TX,33.1598,-96.8097,RentLingo,154
housing/rent/apartment,1.0,1.0,Yes,Desconocido,1110,741,Cockeysville,MD,39.4915,-76.6609,RentDigs.com,691
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",865,741,Austin,TX,30.3054,-97.7497,RentLingo,151
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,3160,742,Boston,MA,42.328,-71.071,RentDigs.com,997
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",2295,742,North Hollywood,CA,34.1881,-118.3905,RentLingo,144
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1600,742,Wakefield,MA,42.5014,-71.069,RentLingo,144
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1440,742,Chicago,IL,41.8625,-87.6825,RentLingo,250
housing/rent/apartment,1.0,1.0,Thumbnail,Cats,1295,742,Saint Louis Park,MN,44.9368,-93.3605,RentLingo,323
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1199,742,Dallas,TX,32.8261,-96.7472,RentDigs.com,996
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1195,742,Pleasanton,TX,28.9673,-98.4878,RentLingo,156
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1147,742,Broadway,NC,35.4569,-79.0546,RentDigs.com,1014
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,1060,742,Champaign,IL,40.1145,-88.2723,RentLingo,299
housing/rent/apartment,1.0,1.0,Yes,"Cats,Dogs",990,742,Raleigh,NC,35.7488,-78.6369,RentDigs.com,1024
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",820,742,West Des Moines,IA,41.5835,-93.7597,RentLingo,308
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",771,742,Sioux Falls,SD,43.5329,-96.7265,RentLingo,156
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",735,742,Lenexa,KS,38.9329,-94.7538,RentLingo,155
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1710,743,Milwaukee,WI,43.0531,-87.9659,RentLingo,315
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1545,743,Houston,TX,29.7714,-95.4343,RentLingo,698
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1543,743,Dallas,TX,32.7809,-96.8035,RentDigs.com,911
housing/rent/apartment,1.0,2.0,Yes,"Cats,Dogs",1215,743,Oaklyn,NJ,39.9071,-75.0838,RentDigs.com,1009
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1140,743,Austin,TX,30.3054,-97.7497,RentLingo,152
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",901,743,Bossier City,LA,32.5183,-93.6905,RentLingo,154
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,775,743,Milwaukee,WI,43.0531,-87.9659,RentLingo,247
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1815,744,Wharton,NJ,40.9151,-74.6004,RentDigs.com,856
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1625,744,Hanover,MD,39.1649,-76.7156,RealRentals,293
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1465,744,Milwaukee,WI,43.0531,-87.9659,RentLingo,341
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",1399,744,Vancouver,WA,45.6558,-122.5888,RentLingo,151
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1300,744,Eden Prairie,MN,44.8653,-93.4749,RentLingo,332
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1287,744,Richmond,VA,37.5173,-77.5044,RentDigs.com,1018
housing/rent/apartment,1.0,2.0,Thumbnail,Cats,1280,744,Pittsburgh,PA,40.4448,-79.9725,RentLingo,138
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1268,744,Ann Arbor,MI,42.2711,-83.745,RentLingo,303
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1263,744,Chicago,IL,41.8625,-87.6825,RentLingo,257
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1223,744,Bolingbrook,IL,41.704,-88.0736,RentLingo,298
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1197,744,Houston,TX,29.7714,-95.4343,RentLingo,433
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1187,744,Austin,TX,30.3054,-97.7497,RentLingo,153
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",833,744,Baltimore,MD,39.3191,-76.6126,RentLingo,138
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",784,744,Oklahoma City,OK,35.471,-97.5299,RentLingo,314
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",2298,745,Harrison,NY,40.9805,-73.7232,RentLingo,153
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",2055,745,North Bergen,NJ,40.7925,-74.0215,RentDigs.com,768
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",1910,745,Boulder,CO,40.0213,-105.2552,RentLingo,299
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,1559,745,Dover,NH,43.1857,-70.9136,RentDigs.com,947
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1510,745,Chicago,IL,41.8625,-87.6825,RentLingo,306
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1495,745,Covington,KY,39.057,-84.5344,RentLingo,295
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1435,745,Media,PA,39.9194,-75.4205,RentLingo,156
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1035,745,Salt Lake City,UT,40.7061,-111.9048,RentLingo,293
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",1030,745,Athens,GA,33.9481,-83.3788,RentLingo,329
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",950,745,Little Rock,AR,34.7264,-92.348,RentLingo,328
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",950,745,Marietta,GA,33.9295,-84.4662,RentDigs.com,854
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",925,745,Euless,TX,32.8255,-97.1039,RentDigs.com,1015
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",864,745,Dallas,TX,32.8239,-96.681,RentDigs.com,1005
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",685,745,Lexington,KY,38.0335,-84.4573,RentLingo,153
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",675,745,Springfield,MO,37.1892,-93.2908,RentLingo,323
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",663,745,Vidor,TX,30.1481,-94.0093,RentLingo,288
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1665,746,Saint Louis Park,MN,44.9368,-93.3605,RentLingo,299
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1115,746,Phoenix,AZ,33.5178,-112.0848,RentLingo,356
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",996,746,Arlington,TX,32.6924,-97.1324,RentDigs.com,982
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",700,746,Philadelphia,PA,40.0054,-75.1415,RentLingo,159
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,3000,747,Washington,DC,38.9118,-77.0132,RentLingo,149
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,2200,747,Salt Lake City,UT,40.7061,-111.9048,RentLingo,321
housing/rent/apartment,1.0,1.0,Thumbnail,Cats,1576,747,Dallas,TX,32.8212,-96.7853,RentLingo,150
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1520,747,Saint Louis Park,MN,44.9368,-93.3605,RentLingo,310
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1344,747,Detroit,MI,42.3882,-83.1122,RentLingo,136
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1325,747,Silver Spring,MD,39.0453,-77.0215,RentLingo,309
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1125,747,Fort Myers,FL,26.5761,-81.8644,RentLingo,320
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1049,747,Las Vegas,NV,35.9897,-115.2117,RentDigs.com,982
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1014,747,Austin,TX,30.3054,-97.7497,RentLingo,154
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,820,747,San Antonio,TX,29.4624,-98.5253,RentLingo,223
housing/rent/apartment,1.0,1.0,Yes,"Cats,Dogs",795,747,Findlay,OH,41.0405,-83.6441,RentDigs.com,901
housing/rent/apartment,1.0,1.0,Yes,"Cats,Dogs",2850,748,Redmond,WA,47.6829,-122.1209,RentDigs.com,1009
housing/rent/apartment,1.0,1.0,No,Desconocido,2791,748,Pasadena,CA,34.1659,-118.1629,RentDigs.com,985
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,2488,748,Jersey City,NJ,40.722,-74.0644,RentDigs.com,712
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",2357,748,Concord,CA,37.9682,-122.0091,RentLingo,304
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",2155,748,West New York,NJ,40.789,-74.0122,RentDigs.com,819
housing/rent/apartment,1.0,1.0,Yes,Desconocido,1905,748,Kirkland,WA,47.6869,-122.1896,RentDigs.com,983
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1849,748,Gaithersburg,MD,39.1088,-77.2384,RentDigs.com,1013
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1849,748,Gaithersburg,MD,39.1088,-77.2384,RentDigs.com,1020
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1537,748,Charleston,SC,32.8113,-79.9947,RentLingo,267
housing/rent/apartment,1.0,1.0,No,Desconocido,1501,748,Kent,WA,47.3907,-122.2626,RentDigs.com,934
housing/rent/apartment,1.0,1.0,Yes,Desconocido,1501,748,Kent,WA,47.3907,-122.2626,RentDigs.com,925
housing/rent/apartment,1.0,1.0,Yes,Desconocido,1501,748,Kent,WA,47.3907,-122.2626,RentDigs.com,883
housing/rent/apartment,1.0,1.0,Yes,Desconocido,1501,748,Kent,WA,47.3907,-122.2626,RentDigs.com,929
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1184,748,San Antonio,TX,29.4624,-98.5253,RentLingo,252
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1050,748,Columbus,OH,39.9974,-82.9829,RentLingo,303
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,888,748,North Royalton,OH,41.3138,-81.7454,RentDigs.com,983
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",739,748,Dallas,TX,32.8239,-96.681,RentDigs.com,988
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",700,748,Des Moines,IA,41.5927,-93.6276,RentLingo,297
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,600,748,West Orange,TX,30.0819,-93.7581,RentLingo,332
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",590,748,Hot Springs,AR,34.4637,-93.0653,RentLingo,326
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,2450,749,Fremont,CA,37.5444,-121.982,RentLingo,145
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1490,749,Manchester,CT,41.7773,-72.5249,RentLingo,328
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1430,749,Middleton,WI,43.1153,-89.5249,RentLingo,296
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1339,749,Houston,TX,29.7777,-95.3914,RentLingo,354
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1300,749,Venice,FL,27.0717,-82.3833,RentLingo,284
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1270,749,Desconocido,Desconocido,39.8163,-98.5576,RentLingo,318
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",975,749,Elkhart,IN,41.6776,-85.9695,RentLingo,292
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",3825,750,New York,NY,40.7247,-73.9545,RentLingo,141
housing/rent/apartment,1.0,1.0,Thumbnail,Cats,3800,750,Los Angeles,CA,34.063,-118.4363,RentDigs.com,1018
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,3440,750,San Francisco,CA,37.7599,-122.4379,RentLingo,140
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",2600,750,Huntington Beach,CA,33.6954,-118.0013,RentLingo,160
housing/rent/apartment,1.0,1.0,Thumbnail,Cats,2595,750,Los Angeles,CA,33.955,-118.3967,RentDigs.com,765
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,2500,750,Santa Monica,CA,34.0231,-118.4811,RentLingo,142
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,2500,750,San Jose,CA,37.3108,-121.8645,RentLingo,308
housing/rent/apartment,1.0,1.0,Thumbnail,Cats,2350,750,Los Angeles,CA,34.0372,-118.2972,RentLingo,145
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,2300,750,Berkeley,CA,37.8726,-122.2707,RentLingo,136
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",2230,750,Lexington,MA,42.4616,-71.2644,RentLingo,267
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,2150,750,Torrance,CA,33.8363,-118.333,RentLingo,141
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",2150,750,Los Angeles,CA,34.0372,-118.2972,RentLingo,142
housing/rent/apartment,1.0,1.0,Thumbnail,Cats,2000,750,Baltimore,MD,39.2982,-76.614,RentLingo,292
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1995,750,Los Angeles,CA,34.0372,-118.2972,RentLingo,144
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1895,750,Chicago,IL,41.8625,-87.6825,RentLingo,155
housing/rent/apartment,1.0,1.0,Yes,Desconocido,1895,750,Pasadena,CA,34.1474,-118.1391,RentDigs.com,858
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1860,750,Denver,CO,39.7673,-105.0151,RentDigs.com,938
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1847,750,Austin,TX,30.3054,-97.7497,RentLingo,134
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1825,750,Inglewood,CA,33.9531,-118.3454,ListedBuy,1012
housing/rent/apartment,1.0,2.0,Thumbnail,Cats,1800,750,Portland,OR,45.5091,-122.6449,RentLingo,136
housing/rent/apartment,1.0,1.0,Thumbnail,Cats,1800,750,Baltimore,MD,39.3191,-76.6126,RentLingo,290
housing/rent/apartment,1.0,1.0,No,"Cats,Dogs",1750,750,Arlington,VA,38.8863,-77.0977,RealRentals,334
housing/rent/apartment,1.0,1.0,Yes,Desconocido,1743,750,Westwood,NJ,41.0025,-74.0303,RentDigs.com,881
housing/rent/apartment,2.0,2.0,Thumbnail,Cats,1738,750,Baton Rouge,LA,30.4415,-91.1012,RentLingo,197
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1708,750,Bellevue,WA,47.6146,-122.1684,RentDigs.com,1011
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1700,750,Somerville,NJ,40.5437,-74.66,RentLingo,156
housing/rent/apartment,1.0,2.0,Yes,Desconocido,1695,750,Long Beach,CA,33.818,-118.2233,RentDigs.com,450
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,1675,750,San Diego,CA,32.7876,-117.1265,RentLingo,138
housing/rent/apartment,1.0,3.0,Thumbnail,"Cats,Dogs",1650,750,Chicago,IL,41.8625,-87.6825,RentLingo,149
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1649,750,Tampa,FL,28.0076,-82.4792,RentLingo,296
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1645,750,Poulsbo,WA,47.7424,-122.6326,RentLingo,305
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1610,750,Buena Park,CA,33.8569,-118.0019,RentLingo,146
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1606,750,Anaheim,CA,33.8323,-117.9079,RentLingo,158
housing/rent/apartment,1.0,3.0,Thumbnail,Desconocido,1595,750,Madison,WI,43.0724,-89.4003,RentLingo,217
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1555,750,La Habra,CA,33.941,-117.9544,RentLingo,143
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1550,750,Buena Park,CA,33.843,-118.0073,RentDigs.com,959
housing/rent/apartment,1.0,1.0,Yes,"Cats,Dogs",1530,750,Linthicum Heights,MD,39.2081,-76.661,RentDigs.com,998
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1525,750,Anaheim,CA,33.8323,-117.9079,RentLingo,154
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1500,750,Minneapolis,MN,44.9855,-93.3023,RentLingo,326
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1475,750,Madison,WI,43.0724,-89.4003,RentLingo,295
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1475,750,Edina,MN,44.9,-93.3233,RentLingo,306
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1470,750,Anaheim,CA,33.8323,-117.9079,RentLingo,139
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1421,750,Denver,CO,39.736,-104.9819,RentLingo,316
housing/rent/apartment,1.0,1.0,Thumbnail,Dogs,1400,750,Minnetonka,MN,44.9235,-93.4704,RentLingo,260
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1397,750,Denver,CO,39.6821,-104.8846,RentDigs.com,752
housing/rent/apartment,1.0,3.0,Thumbnail,Desconocido,1395,750,West Lafayette,IN,40.4969,-86.9659,RentLingo,300
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1375,750,Madison,WI,43.0724,-89.4003,RentLingo,294
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1375,750,Norfolk,VA,36.8532,-76.2902,RentDigs.com,1008
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",1345,750,Hillsboro,OR,45.5223,-122.9416,RentLingo,146
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1340,750,Happy Valley,OR,45.4157,-122.5243,RentLingo,317
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1329,750,Blaine,MN,45.1674,-93.2328,RentLingo,304
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1259,750,Houston,TX,29.7714,-95.4343,RentLingo,841
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1255,750,Georgetown,TX,30.6505,-97.6809,RentLingo,159
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1255,750,Dallas,TX,32.8212,-96.7853,RentLingo,273
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1249,750,Winter Park,FL,28.5964,-81.3237,RentLingo,309
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1242,750,Riverdale,MD,38.9606,-76.9182,RentDigs.com,871
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1242,750,Riverdale,MD,38.9606,-76.9182,RentDigs.com,863
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,1240,750,Omaha,NE,41.2562,-96.0404,RentLingo,309
housing/rent/apartment,1.0,1.0,Yes,"Cats,Dogs",1225,750,Manchester,CT,41.7773,-72.5249,RentDigs.com,728
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1180,750,Austin,TX,30.3054,-97.7497,RentLingo,161
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1160,750,Coraopolis,PA,40.5059,-80.1869,RentLingo,160
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1145,750,Georgetown,TX,30.6505,-97.6809,RentLingo,160
housing/rent/apartment,1.0,1.0,Thumbnail,Cats,1145,750,West Saint Paul,MN,44.9142,-93.0954,RentLingo,314
housing/rent/apartment,1.0,2.0,Thumbnail,Cats,1135,750,Milwaukee,WI,43.0531,-87.9659,RentLingo,303
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1125,750,Houston,TX,29.7714,-95.4343,RentLingo,135
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",1101,750,Atlanta,GA,33.7848,-84.3922,RentLingo,160
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1085,750,Odessa,TX,31.8666,-102.3901,RentLingo,308
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1075,750,Fargo,ND,46.8608,-96.8096,RentLingo,197
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1060,750,Desconocido,Desconocido,39.8163,-98.5576,RentLingo,229
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1055,750,Smyrna,GA,33.8694,-84.5196,RentLingo,327
housing/rent/apartment,2.0,1.0,Thumbnail,Desconocido,1035,750,Denver,CO,39.7025,-104.9311,RentDigs.com,553
